event_time_ns,event_time,instrument_id,action,quantity,reason
1724211900000000000,2024-08-21T03:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724214000000000000,2024-08-21T04:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724228100000000000,2024-08-21T08:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724238000000000000,2024-08-21T11:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724240700000000000,2024-08-21T11:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724243400000000000,2024-08-21T12:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724247600000000000,2024-08-21T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724248800000000000,2024-08-21T14:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724281500000000000,2024-08-21T23:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724302800000000000,2024-08-22T05:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724304900000000000,2024-08-22T05:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724306700000000000,2024-08-22T06:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724320800000000000,2024-08-22T10:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724321700000000000,2024-08-22T10:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724329500000000000,2024-08-22T12:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724351100000000000,2024-08-22T18:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724354100000000000,2024-08-22T19:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724357100000000000,2024-08-22T20:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724384100000000000,2024-08-23T03:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724386500000000000,2024-08-23T04:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724406600000000000,2024-08-23T09:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724417400000000000,2024-08-23T12:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724456700000000000,2024-08-23T23:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724466000000000000,2024-08-24T02:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724470500000000000,2024-08-24T03:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724472600000000000,2024-08-24T04:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724496900000000000,2024-08-24T10:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724506500000000000,2024-08-24T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724533500000000000,2024-08-24T21:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724543700000000000,2024-08-24T23:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724550300000000000,2024-08-25T01:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724553000000000000,2024-08-25T02:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724555100000000000,2024-08-25T03:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724561400000000000,2024-08-25T04:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724565300000000000,2024-08-25T05:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724583900000000000,2024-08-25T11:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724588400000000000,2024-08-25T12:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724590500000000000,2024-08-25T12:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724604000000000000,2024-08-25T16:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724608500000000000,2024-08-25T17:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724609400000000000,2024-08-25T18:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724611200000000000,2024-08-25T18:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724618100000000000,2024-08-25T20:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724619000000000000,2024-08-25T20:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724631000000000000,2024-08-26T00:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724642700000000000,2024-08-26T03:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724645700000000000,2024-08-26T04:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724666700000000000,2024-08-26T10:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724670300000000000,2024-08-26T11:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724671800000000000,2024-08-26T11:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724675100000000000,2024-08-26T12:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724690400000000000,2024-08-26T16:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724694300000000000,2024-08-26T17:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724698200000000000,2024-08-26T18:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724699100000000000,2024-08-26T19:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724705700000000000,2024-08-26T20:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724706300000000000,2024-08-26T21:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724721900000000000,2024-08-27T01:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724726700000000000,2024-08-27T02:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724733900000000000,2024-08-27T04:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724739900000000000,2024-08-27T06:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724750700000000000,2024-08-27T09:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724752800000000000,2024-08-27T10:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724781900000000000,2024-08-27T18:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724789400000000000,2024-08-27T20:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724814900000000000,2024-08-28T03:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724820600000000000,2024-08-28T04:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724834100000000000,2024-08-28T08:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724850600000000000,2024-08-28T13:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724865000000000000,2024-08-28T17:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724883000000000000,2024-08-28T22:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724891100000000000,2024-08-29T00:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724895000000000000,2024-08-29T01:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724898000000000000,2024-08-29T02:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724901300000000000,2024-08-29T03:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724903400000000000,2024-08-29T03:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724906100000000000,2024-08-29T04:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724922300000000000,2024-08-29T09:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724949900000000000,2024-08-29T16:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
