event_time_ns,event_time,instrument_id,signal,close,vwm_bar_close,vwm_bar_high,vwm_bar_low,vwm_bar_volume
1717361100000000000,2024-06-02T20:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67874.0,67874.0,67874.0,67778.7,460.788
1717362000000000000,2024-06-02T21:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67920.0,67920.0,67953.3,67826.9,934.336
1717362900000000000,2024-06-02T21:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67876.1,67876.1,67924.1,67814.6,606.007
1717363800000000000,2024-06-02T21:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67911.4,67911.4,67917.2,67789.1,373.041
1717364700000000000,2024-06-02T21:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67848.7,67848.7,67914.0,67806.5,348.13
1717365600000000000,2024-06-02T22:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67880.7,67880.7,67948.5,67845.5,488.218
1717366500000000000,2024-06-02T22:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67994.7,67994.7,68025.6,67880.7,584.38
1717367400000000000,2024-06-02T22:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67937.9,67937.9,68031.3,67926.8,462.919
1717368300000000000,2024-06-02T22:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67977.8,67977.8,67979.2,67885.8,578.388
1717369200000000000,2024-06-02T23:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67936.3,67936.3,68038.7,67905.4,573.119
1717370100000000000,2024-06-02T23:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67937.5,67937.5,67952.0,67902.3,261.907
1717371000000000000,2024-06-02T23:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67889.5,67889.5,67938.0,67883.9,280.879
1717371900000000000,2024-06-02T23:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67805.9,67805.9,67895.0,67801.0,591.333
1717372800000000000,2024-06-03T00:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67876.5,67876.5,67876.5,67710.2,1384.041
1717373700000000000,2024-06-03T00:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67714.5,67714.5,67908.6,67701.0,1020.009
1717374600000000000,2024-06-03T00:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67722.0,67722.0,67768.2,67642.6,907.238
1717375500000000000,2024-06-03T00:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67863.6,67863.6,67923.5,67694.5,819.25
1717376400000000000,2024-06-03T01:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68184.0,68184.0,68300.0,67855.2,3037.613
1717377300000000000,2024-06-03T01:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,68263.0,68263.0,68389.0,68180.0,2852.018
1717378200000000000,2024-06-03T01:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68213.3,68213.3,68390.0,68213.3,1888.068
1717379100000000000,2024-06-03T01:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68521.5,68521.5,68628.6,68194.1,3620.096
1717380000000000000,2024-06-03T02:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68733.9,68733.9,68787.0,68521.4,4754.157
1717380900000000000,2024-06-03T02:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68665.8,68665.8,68848.0,68648.4,2630.923
1717381800000000000,2024-06-03T02:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68504.9,68504.9,68710.8,68455.8,2127.709
1717382700000000000,2024-06-03T02:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68460.4,68460.4,68559.7,68441.1,1041.287
1717383600000000000,2024-06-03T03:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68333.0,68333.0,68496.5,68247.9,2609.258
1717384500000000000,2024-06-03T03:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68367.9,68367.9,68418.7,68296.2,922.941
1717385400000000000,2024-06-03T03:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68481.0,68481.0,68487.2,68367.9,1093.057
1717386300000000000,2024-06-03T03:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68435.9,68435.9,68576.0,68374.5,1082.465
1717387200000000000,2024-06-03T04:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68380.0,68380.0,68492.0,68344.9,1090.921
1717388100000000000,2024-06-03T04:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68378.7,68378.7,68516.0,68333.3,957.494
1717389000000000000,2024-06-03T04:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68475.4,68475.4,68567.3,68373.0,1062.76
1717389900000000000,2024-06-03T04:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68553.5,68553.5,68650.0,68441.1,1090.185
1717390800000000000,2024-06-03T05:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68549.3,68549.3,68599.3,68491.1,716.067
1717391700000000000,2024-06-03T05:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68639.7,68639.7,68721.5,68549.3,1569.932
1717392600000000000,2024-06-03T05:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68802.8,68802.8,68811.7,68639.6,1441.599
1717393500000000000,2024-06-03T05:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68746.8,68746.8,68826.0,68655.9,1642.267
1717394400000000000,2024-06-03T06:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68879.3,68879.3,68934.0,68669.8,2375.446
